case_id,seed,split,split_ordinal,generator_condition,split_schema_version
synthetic3d-101553,101553,train,5350,primary,1.0
synthetic3d-105910,105910,train,5351,primary,1.0
synthetic3d-105653,105653,train,5352,primary,1.0
synthetic3d-100544,100544,train,5353,primary,1.0
synthetic3d-103577,103577,train,5354,primary,1.0
synthetic3d-102720,102720,train,5355,primary,1.0
synthetic3d-103698,103698,train,5356,primary,1.0
synthetic3d-105448,105448,train,5357,primary,1.0
synthetic3d-108802,108802,train,5358,primary,1.0
synthetic3d-103624,103624,train,5359,primary,1.0
synthetic3d-101068,101068,train,5360,primary,1.0
synthetic3d-106058,106058,train,5361,primary,1.0
synthetic3d-106320,106320,train,5362,primary,1.0
synthetic3d-100209,100209,train,5363,primary,1.0
synthetic3d-103973,103973,train,5364,primary,1.0
synthetic3d-100316,100316,train,5365,primary,1.0
synthetic3d-101091,101091,train,5366,primary,1.0
synthetic3d-105591,105591,train,5367,primary,1.0
synthetic3d-102931,102931,train,5368,primary,1.0
synthetic3d-103087,103087,train,5369,primary,1.0
synthetic3d-107946,107946,train,5370,primary,1.0
synthetic3d-107783,107783,train,5371,primary,1.0
synthetic3d-102080,102080,train,5372,primary,1.0
synthetic3d-101460,101460,train,5373,primary,1.0
synthetic3d-103511,103511,train,5374,primary,1.0
synthetic3d-102166,102166,train,5375,primary,1.0
synthetic3d-100221,100221,train,5376,primary,1.0
synthetic3d-102204,102204,train,5377,primary,1.0
synthetic3d-103689,103689,train,5378,primary,1.0
synthetic3d-100843,100843,train,5379,primary,1.0
synthetic3d-105862,105862,train,5380,primary,1.0
synthetic3d-105474,105474,train,5381,primary,1.0
synthetic3d-105831,105831,train,5382,primary,1.0
synthetic3d-102226,102226,train,5383,primary,1.0
synthetic3d-106598,106598,train,5384,primary,1.0
synthetic3d-104232,104232,train,5385,primary,1.0
synthetic3d-103149,103149,train,5386,primary,1.0
synthetic3d-104756,104756,train,5387,primary,1.0
synthetic3d-103009,103009,train,5388,primary,1.0
synthetic3d-107824,107824,train,5389,primary,1.0
synthetic3d-108689,108689,train,5390,primary,1.0
synthetic3d-107909,107909,train,5391,primary,1.0
synthetic3d-108214,108214,train,5392,primary,1.0
synthetic3d-104896,104896,train,5393,primary,1.0
synthetic3d-108048,108048,train,5394,primary,1.0
synthetic3d-107938,107938,train,5395,primary,1.0
synthetic3d-103867,103867,train,5396,primary,1.0
synthetic3d-105065,105065,train,5397,primary,1.0
synthetic3d-108819,108819,train,5398,primary,1.0
synthetic3d-105397,105397,train,5399,primary,1.0
synthetic3d-108943,108943,train,5400,primary,1.0
synthetic3d-100705,100705,train,5401,primary,1.0
synthetic3d-108042,108042,train,5402,primary,1.0
synthetic3d-100301,100301,train,5403,primary,1.0
synthetic3d-104795,104795,train,5404,primary,1.0
synthetic3d-106795,106795,train,5405,primary,1.0
synthetic3d-103015,103015,train,5406,primary,1.0
synthetic3d-101022,101022,train,5407,primary,1.0
synthetic3d-103878,103878,train,5408,primary,1.0
synthetic3d-102539,102539,train,5409,primary,1.0
synthetic3d-105060,105060,train,5410,primary,1.0
synthetic3d-106774,106774,train,5411,primary,1.0
synthetic3d-108715,108715,train,5412,primary,1.0
synthetic3d-103621,103621,train,5413,primary,1.0
synthetic3d-104434,104434,train,5414,primary,1.0
synthetic3d-108205,108205,train,5415,primary,1.0
synthetic3d-102420,102420,train,5416,primary,1.0
synthetic3d-106148,106148,train,5417,primary,1.0
synthetic3d-100375,100375,train,5418,primary,1.0
synthetic3d-101426,101426,train,5419,primary,1.0
synthetic3d-107391,107391,train,5420,primary,1.0
synthetic3d-108529,108529,train,5421,primary,1.0
synthetic3d-105785,105785,train,5422,primary,1.0
synthetic3d-102506,102506,train,5423,primary,1.0
synthetic3d-104000,104000,train,5424,primary,1.0
synthetic3d-106119,106119,train,5425,primary,1.0
synthetic3d-107520,107520,train,5426,primary,1.0
synthetic3d-103285,103285,train,5427,primary,1.0
synthetic3d-106858,106858,train,5428,primary,1.0
synthetic3d-103305,103305,train,5429,primary,1.0
synthetic3d-107945,107945,train,5430,primary,1.0
synthetic3d-102414,102414,train,5431,primary,1.0
synthetic3d-107680,107680,train,5432,primary,1.0
synthetic3d-106648,106648,train,5433,primary,1.0
synthetic3d-106353,106353,train,5434,primary,1.0
synthetic3d-101372,101372,train,5435,primary,1.0
synthetic3d-108201,108201,train,5436,primary,1.0
synthetic3d-105741,105741,train,5437,primary,1.0
synthetic3d-100470,100470,train,5438,primary,1.0
synthetic3d-105628,105628,train,5439,primary,1.0
synthetic3d-107884,107884,train,5440,primary,1.0
synthetic3d-104271,104271,train,5441,primary,1.0
synthetic3d-107068,107068,train,5442,primary,1.0
synthetic3d-101272,101272,train,5443,primary,1.0
synthetic3d-101229,101229,train,5444,primary,1.0
synthetic3d-101266,101266,train,5445,primary,1.0
synthetic3d-100925,100925,train,5446,primary,1.0
synthetic3d-104986,104986,train,5447,primary,1.0
synthetic3d-104559,104559,train,5448,primary,1.0
synthetic3d-101447,101447,train,5449,primary,1.0
synthetic3d-100853,100853,train,5450,primary,1.0
synthetic3d-101986,101986,train,5451,primary,1.0
synthetic3d-106448,106448,train,5452,primary,1.0
synthetic3d-107392,107392,train,5453,primary,1.0
synthetic3d-104471,104471,train,5454,primary,1.0
synthetic3d-100119,100119,train,5455,primary,1.0
synthetic3d-100338,100338,train,5456,primary,1.0
synthetic3d-104753,104753,train,5457,primary,1.0
synthetic3d-106077,106077,train,5458,primary,1.0
synthetic3d-104444,104444,train,5459,primary,1.0
synthetic3d-102583,102583,train,5460,primary,1.0
synthetic3d-106768,106768,train,5461,primary,1.0
synthetic3d-107702,107702,train,5462,primary,1.0
synthetic3d-103640,103640,train,5463,primary,1.0
synthetic3d-108656,108656,train,5464,primary,1.0
synthetic3d-103542,103542,train,5465,primary,1.0
synthetic3d-101260,101260,train,5466,primary,1.0
synthetic3d-101718,101718,train,5467,primary,1.0
synthetic3d-104769,104769,train,5468,primary,1.0
synthetic3d-107008,107008,train,5469,primary,1.0
synthetic3d-100411,100411,train,5470,primary,1.0
synthetic3d-104193,104193,train,5471,primary,1.0
synthetic3d-103098,103098,train,5472,primary,1.0
synthetic3d-107913,107913,train,5473,primary,1.0
synthetic3d-106662,106662,train,5474,primary,1.0
synthetic3d-104379,104379,train,5475,primary,1.0
synthetic3d-100769,100769,train,5476,primary,1.0
synthetic3d-104571,104571,train,5477,primary,1.0
synthetic3d-108192,108192,train,5478,primary,1.0
synthetic3d-106547,106547,train,5479,primary,1.0
synthetic3d-100845,100845,train,5480,primary,1.0
synthetic3d-104254,104254,train,5481,primary,1.0
synthetic3d-105886,105886,train,5482,primary,1.0
synthetic3d-106879,106879,train,5483,primary,1.0
synthetic3d-105790,105790,train,5484,primary,1.0
synthetic3d-105729,105729,train,5485,primary,1.0
synthetic3d-105688,105688,train,5486,primary,1.0
synthetic3d-101938,101938,train,5487,primary,1.0
synthetic3d-107766,107766,train,5488,primary,1.0
synthetic3d-102837,102837,train,5489,primary,1.0
synthetic3d-105179,105179,train,5490,primary,1.0
synthetic3d-100792,100792,train,5491,primary,1.0
synthetic3d-107284,107284,train,5492,primary,1.0
synthetic3d-108073,108073,train,5493,primary,1.0
synthetic3d-108730,108730,train,5494,primary,1.0
synthetic3d-100942,100942,train,5495,primary,1.0
synthetic3d-102923,102923,train,5496,primary,1.0
synthetic3d-102572,102572,train,5497,primary,1.0
synthetic3d-102657,102657,train,5498,primary,1.0
synthetic3d-106720,106720,train,5499,primary,1.0
synthetic3d-101253,101253,train,5500,primary,1.0
synthetic3d-103617,103617,train,5501,primary,1.0
synthetic3d-104959,104959,train,5502,primary,1.0
synthetic3d-105142,105142,train,5503,primary,1.0
synthetic3d-108854,108854,train,5504,primary,1.0
synthetic3d-107811,107811,train,5505,primary,1.0
synthetic3d-101109,101109,train,5506,primary,1.0
synthetic3d-103719,103719,train,5507,primary,1.0
synthetic3d-106045,106045,train,5508,primary,1.0
synthetic3d-108833,108833,train,5509,primary,1.0
synthetic3d-104627,104627,train,5510,primary,1.0
synthetic3d-100803,100803,train,5511,primary,1.0
synthetic3d-100754,100754,train,5512,primary,1.0
synthetic3d-105470,105470,train,5513,primary,1.0
synthetic3d-105885,105885,train,5514,primary,1.0
synthetic3d-104725,104725,train,5515,primary,1.0
synthetic3d-105288,105288,train,5516,primary,1.0
synthetic3d-104228,104228,train,5517,primary,1.0
synthetic3d-102507,102507,train,5518,primary,1.0
synthetic3d-108914,108914,train,5519,primary,1.0
synthetic3d-107034,107034,train,5520,primary,1.0
synthetic3d-108397,108397,train,5521,primary,1.0
synthetic3d-108588,108588,train,5522,primary,1.0
synthetic3d-102105,102105,train,5523,primary,1.0
synthetic3d-105061,105061,train,5524,primary,1.0
synthetic3d-104480,104480,train,5525,primary,1.0
synthetic3d-105183,105183,train,5526,primary,1.0
synthetic3d-105706,105706,train,5527,primary,1.0
synthetic3d-106975,106975,train,5528,primary,1.0
synthetic3d-104291,104291,train,5529,primary,1.0
synthetic3d-103287,103287,train,5530,primary,1.0
synthetic3d-106906,106906,train,5531,primary,1.0
synthetic3d-108083,108083,train,5532,primary,1.0
synthetic3d-108837,108837,train,5533,primary,1.0
synthetic3d-108124,108124,train,5534,primary,1.0
synthetic3d-103865,103865,train,5535,primary,1.0
synthetic3d-105209,105209,train,5536,primary,1.0
synthetic3d-107950,107950,train,5537,primary,1.0
synthetic3d-101461,101461,train,5538,primary,1.0
synthetic3d-103784,103784,train,5539,primary,1.0
synthetic3d-103519,103519,train,5540,primary,1.0
synthetic3d-104287,104287,train,5541,primary,1.0
synthetic3d-100937,100937,train,5542,primary,1.0
synthetic3d-103637,103637,train,5543,primary,1.0
synthetic3d-108366,108366,train,5544,primary,1.0
synthetic3d-104201,104201,train,5545,primary,1.0
synthetic3d-106402,106402,train,5546,primary,1.0
synthetic3d-105532,105532,train,5547,primary,1.0
synthetic3d-104739,104739,train,5548,primary,1.0
synthetic3d-101211,101211,train,5549,primary,1.0
synthetic3d-105423,105423,train,5550,primary,1.0
synthetic3d-108780,108780,train,5551,primary,1.0
synthetic3d-103208,103208,train,5552,primary,1.0
synthetic3d-101727,101727,train,5553,primary,1.0
synthetic3d-107548,107548,train,5554,primary,1.0
synthetic3d-108860,108860,train,5555,primary,1.0
synthetic3d-108368,108368,train,5556,primary,1.0
synthetic3d-101010,101010,train,5557,primary,1.0
synthetic3d-106493,106493,train,5558,primary,1.0
synthetic3d-105408,105408,train,5559,primary,1.0
synthetic3d-107526,107526,train,5560,primary,1.0
synthetic3d-107161,107161,train,5561,primary,1.0
synthetic3d-100673,100673,train,5562,primary,1.0
synthetic3d-106021,106021,train,5563,primary,1.0
synthetic3d-104728,104728,train,5564,primary,1.0
synthetic3d-100786,100786,train,5565,primary,1.0
synthetic3d-106417,106417,train,5566,primary,1.0
synthetic3d-102763,102763,train,5567,primary,1.0
synthetic3d-108057,108057,train,5568,primary,1.0
synthetic3d-103662,103662,train,5569,primary,1.0
synthetic3d-105721,105721,train,5570,primary,1.0
synthetic3d-101233,101233,train,5571,primary,1.0
synthetic3d-108125,108125,train,5572,primary,1.0
synthetic3d-104449,104449,train,5573,primary,1.0
synthetic3d-106964,106964,train,5574,primary,1.0
synthetic3d-101048,101048,train,5575,primary,1.0
synthetic3d-107357,107357,train,5576,primary,1.0
synthetic3d-106018,106018,train,5577,primary,1.0
synthetic3d-106697,106697,train,5578,primary,1.0
synthetic3d-107907,107907,train,5579,primary,1.0
synthetic3d-106657,106657,train,5580,primary,1.0
synthetic3d-100751,100751,train,5581,primary,1.0
synthetic3d-104468,104468,train,5582,primary,1.0
synthetic3d-102627,102627,train,5583,primary,1.0
synthetic3d-105276,105276,train,5584,primary,1.0
synthetic3d-107646,107646,train,5585,primary,1.0
synthetic3d-102296,102296,train,5586,primary,1.0
synthetic3d-107462,107462,train,5587,primary,1.0
synthetic3d-100876,100876,train,5588,primary,1.0
synthetic3d-103811,103811,train,5589,primary,1.0
synthetic3d-106300,106300,train,5590,primary,1.0
synthetic3d-106756,106756,train,5591,primary,1.0
synthetic3d-103990,103990,train,5592,primary,1.0
synthetic3d-107827,107827,train,5593,primary,1.0
synthetic3d-100155,100155,train,5594,primary,1.0
synthetic3d-107475,107475,train,5595,primary,1.0
synthetic3d-102032,102032,train,5596,primary,1.0
synthetic3d-103026,103026,train,5597,primary,1.0
synthetic3d-106760,106760,train,5598,primary,1.0
synthetic3d-100439,100439,train,5599,primary,1.0
synthetic3d-106005,106005,train,5600,primary,1.0
synthetic3d-106554,106554,train,5601,primary,1.0
synthetic3d-101699,101699,train,5602,primary,1.0
synthetic3d-105960,105960,train,5603,primary,1.0
synthetic3d-105020,105020,train,5604,primary,1.0
synthetic3d-101419,101419,train,5605,primary,1.0
synthetic3d-100907,100907,train,5606,primary,1.0
synthetic3d-104651,104651,train,5607,primary,1.0
synthetic3d-106495,106495,train,5608,primary,1.0
synthetic3d-103774,103774,train,5609,primary,1.0
synthetic3d-108026,108026,train,5610,primary,1.0
synthetic3d-105917,105917,train,5611,primary,1.0
synthetic3d-108691,108691,train,5612,primary,1.0
synthetic3d-106294,106294,train,5613,primary,1.0
synthetic3d-101425,101425,train,5614,primary,1.0
synthetic3d-106564,106564,train,5615,primary,1.0
synthetic3d-102290,102290,train,5616,primary,1.0
synthetic3d-105599,105599,train,5617,primary,1.0
synthetic3d-103781,103781,train,5618,primary,1.0
synthetic3d-106810,106810,train,5619,primary,1.0
synthetic3d-105386,105386,train,5620,primary,1.0
synthetic3d-100577,100577,train,5621,primary,1.0
synthetic3d-101238,101238,train,5622,primary,1.0
synthetic3d-108912,108912,train,5623,primary,1.0
synthetic3d-108631,108631,train,5624,primary,1.0
synthetic3d-105366,105366,train,5625,primary,1.0
synthetic3d-108976,108976,train,5626,primary,1.0
synthetic3d-106025,106025,train,5627,primary,1.0
synthetic3d-101651,101651,train,5628,primary,1.0
synthetic3d-106197,106197,train,5629,primary,1.0
synthetic3d-105946,105946,train,5630,primary,1.0
synthetic3d-104609,104609,train,5631,primary,1.0
synthetic3d-101244,101244,train,5632,primary,1.0
synthetic3d-102270,102270,train,5633,primary,1.0
synthetic3d-101632,101632,train,5634,primary,1.0
synthetic3d-101338,101338,train,5635,primary,1.0
synthetic3d-106519,106519,train,5636,primary,1.0
synthetic3d-101110,101110,train,5637,primary,1.0
synthetic3d-106147,106147,train,5638,primary,1.0
synthetic3d-101523,101523,train,5639,primary,1.0
synthetic3d-103838,103838,train,5640,primary,1.0
synthetic3d-106272,106272,train,5641,primary,1.0
synthetic3d-100902,100902,train,5642,primary,1.0
synthetic3d-105651,105651,train,5643,primary,1.0
synthetic3d-103567,103567,train,5644,primary,1.0
synthetic3d-101261,101261,train,5645,primary,1.0
synthetic3d-102508,102508,train,5646,primary,1.0
synthetic3d-107567,107567,train,5647,primary,1.0
synthetic3d-103107,103107,train,5648,primary,1.0
synthetic3d-104241,104241,train,5649,primary,1.0
synthetic3d-100247,100247,train,5650,primary,1.0
synthetic3d-102278,102278,train,5651,primary,1.0
synthetic3d-101728,101728,train,5652,primary,1.0
synthetic3d-106616,106616,train,5653,primary,1.0
synthetic3d-102523,102523,train,5654,primary,1.0
synthetic3d-104736,104736,train,5655,primary,1.0
synthetic3d-100710,100710,train,5656,primary,1.0
synthetic3d-107711,107711,train,5657,primary,1.0
synthetic3d-103435,103435,train,5658,primary,1.0
synthetic3d-108661,108661,train,5659,primary,1.0
synthetic3d-104042,104042,train,5660,primary,1.0
synthetic3d-100663,100663,train,5661,primary,1.0
synthetic3d-103013,103013,train,5662,primary,1.0
synthetic3d-102807,102807,train,5663,primary,1.0
synthetic3d-108779,108779,train,5664,primary,1.0
synthetic3d-108172,108172,train,5665,primary,1.0
synthetic3d-101360,101360,train,5666,primary,1.0
synthetic3d-106146,106146,train,5667,primary,1.0
synthetic3d-107727,107727,train,5668,primary,1.0
synthetic3d-106572,106572,train,5669,primary,1.0
synthetic3d-106965,106965,train,5670,primary,1.0
synthetic3d-104357,104357,train,5671,primary,1.0
synthetic3d-102689,102689,train,5672,primary,1.0
synthetic3d-101006,101006,train,5673,primary,1.0
synthetic3d-102910,102910,train,5674,primary,1.0
synthetic3d-102760,102760,train,5675,primary,1.0
synthetic3d-100134,100134,train,5676,primary,1.0
synthetic3d-107282,107282,train,5677,primary,1.0
synthetic3d-107900,107900,train,5678,primary,1.0
synthetic3d-108892,108892,train,5679,primary,1.0
synthetic3d-104665,104665,train,5680,primary,1.0
synthetic3d-100862,100862,train,5681,primary,1.0
synthetic3d-107959,107959,train,5682,primary,1.0
synthetic3d-105527,105527,train,5683,primary,1.0
synthetic3d-107894,107894,train,5684,primary,1.0
synthetic3d-103233,103233,train,5685,primary,1.0
synthetic3d-104786,104786,train,5686,primary,1.0
synthetic3d-104886,104886,train,5687,primary,1.0
synthetic3d-105015,105015,train,5688,primary,1.0
synthetic3d-107911,107911,train,5689,primary,1.0
synthetic3d-103924,103924,train,5690,primary,1.0
synthetic3d-108839,108839,train,5691,primary,1.0
synthetic3d-102823,102823,train,5692,primary,1.0
synthetic3d-101304,101304,train,5693,primary,1.0
synthetic3d-103281,103281,train,5694,primary,1.0
synthetic3d-104981,104981,train,5695,primary,1.0
synthetic3d-107492,107492,train,5696,primary,1.0
synthetic3d-103866,103866,train,5697,primary,1.0
synthetic3d-106332,106332,train,5698,primary,1.0
synthetic3d-104226,104226,train,5699,primary,1.0
synthetic3d-104636,104636,train,5700,primary,1.0
synthetic3d-108182,108182,train,5701,primary,1.0
synthetic3d-108335,108335,train,5702,primary,1.0
synthetic3d-107388,107388,train,5703,primary,1.0
synthetic3d-106406,106406,train,5704,primary,1.0
synthetic3d-104314,104314,train,5705,primary,1.0
synthetic3d-100217,100217,train,5706,primary,1.0
synthetic3d-100764,100764,train,5707,primary,1.0
synthetic3d-106396,106396,train,5708,primary,1.0
synthetic3d-104525,104525,train,5709,primary,1.0
synthetic3d-104901,104901,train,5710,primary,1.0
